today,yesterday delta,7 days ago delta,1 month ago delta,1 year ago delta,rate today
2020-11-15,0.0,0.0,0.0,0.0,1.18354
2020-11-15,-0.00571900000000003,-0.00571900000000003,-0.00571900000000003,-0.00571900000000003,1.18354
2020-11-15,0.012861000000000011,0.012861000000000011,0.012861000000000011,0.012861000000000011,1.18354
2020-11-15,0.07828999999999997,0.07828999999999997,0.07828999999999997,0.07828999999999997,1.18354
